ano,mes,unidade,especialidade,leitos_disponiveis,taxa_ocupacao,internacoes,tempo_medio_internacao_dias,taxa_reinternacao_30d,obitos,faixa_etaria_predominante,tipo_internacao
2024,3,Hospital Oncológico,Obstetrícia,38,0.469,45,2.9,,1,15-29,Urgência
2024,3,Hospital Oncológico,Cardiologia,68,0.592,117,3.6,0.031,4,50-64,Urgência
2024,3,Hospital Oncológico,Cirurgia Geral,73,0.565,99,4.4,0.072,0,50-64,Urgência
2024,3,Hospital Infantil Anjo,Pediatria,60,0.807,96,4.9,0.087,3,65+,Urgência
2024,3,Hospital Infantil Anjo,Cardiologia,56,0.481,48,1.0,0.092,1,15-29,Eletiva
2024,3,Hospital Infantil Anjo,Oncologia,38,0.76,61,1.3,0.0,0,0-14,Urgência
2024,3,Hospital Infantil Anjo,Neurologia,59,0.607,79,1.0,0.064,2,50-64,Urgência
2024,3,Hospital Infantil Anjo,Ortopedia,61,0.534,63,7.0,0.14,1,65+,Eletiva
2024,3,Hospital Ortopédico Plus,Obstetrícia,62,0.881,150,3.0,0.155,3,30-49,Urgência
2024,3,Hospital Ortopédico Plus,Oncologia,76,0.545,118,1.0,0.041,2,0-14,Eletiva
2024,3,Hospital Ortopédico Plus,Cirurgia Geral,45,0.625,70,4.2,0.051,2,65+,Urgência
2024,3,Hospital Ortopédico Plus,Cardiologia,56,0.631,56,7.3,0.083,1,50-64,Urgência
2024,3,Hospital Ortopédico Plus,Neurologia,26,0.634,28,2.1,0.098,1,65+,Urgência
2024,3,Hospital Saúde Mental,Cardiologia,69,0.704,90,8.6,0.09,1,65+,Urgência
2024,3,Hospital Saúde Mental,Neurologia,60,0.91,150,2.6,,7,0-14,Urgência
2024,3,Hospital Saúde Mental,Cirurgia Geral,62,0.797,103,3.4,0.091,2,0-14,Urgência
2024,4,Hospital São José,Ortopedia,23,0.83,30,4.7,0.07,0,65+,Urgência
2024,4,Hospital São José,Clínica Médica,74,0.717,112,4.7,0.105,5,15-29,Urgência
2024,4,Hospital São José,Neurologia,61,0.663,104,6.2,0.086,4,0-14,Urgência
2024,4,Hospital São José,Cirurgia Geral,48,0.629,52,6.2,0.07,0,15-29,Urgência
2024,4,Hospital São José,Pediatria,68,0.837,136,2.7,0.051,6,0-14,Urgência
2024,4,Hospital São José,Obstetrícia,66,0.624,85,3.5,0.103,2,65+,Urgência
2024,4,Hospital Santa Casa,Clínica Médica,24,0.798,41,5.2,0.098,1,30-49,Urgência
2024,4,Hospital Santa Casa,Ortopedia,65,0.793,148,4.8,0.043,5,0-14,Urgência
2024,4,Hospital Santa Casa,Cardiologia,20,0.832,47,13.5,0.073,1,15-29,Urgência
2024,4,Hospital Santa Casa,Obstetrícia,44,0.872,71,8.2,0.021,1,15-29,Urgência
2024,4,Hospital Santa Casa,Pediatria,51,0.405,42,3.5,0.096,1,65+,Urgência
2024,4,Hospital Regional Norte,Cardiologia,23,0.796,41,7.4,0.098,1,30-49,Urgência
2024,4,Hospital Regional Norte,Oncologia,23,0.727,31,7.2,0.116,1,0-14,Eletiva
2024,4,Hospital Regional Norte,Clínica Médica,77,0.513,98,6.5,0.092,3,0-14,Eletiva
2024,4,Hospital Regional Norte,Cirurgia Geral,60,0.837,137,7.1,0.055,3,15-29,Urgência
2024,4,Hospital Regional Norte,Pediatria,53,0.834,104,4.4,0.04,5,65+,Urgência
2024,4,Hospital Regional Sul,Neurologia,35,0.886,54,2.1,0.065,0,0-14,Urgência
2024,4,Hospital Regional Sul,Oncologia,34,0.602,53,4.3,0.018,1,65+,Urgência
2024,4,Hospital Regional Sul,Cirurgia Geral,45,0.557,54,1.0,0.067,0,50-64,Eletiva
2024,4,Hospital Regional Sul,Cardiologia,77,0.547,72,7.9,0.09,1,0-14,Urgência
2024,4,Hospital Universitário,Cirurgia Geral,34,0.646,38,3.9,0.14,1,30-49,Urgência
2024,4,Hospital Universitário,Obstetrícia,69,0.537,107,12.0,0.064,1,15-29,Urgência
2024,4,Hospital Universitário,Oncologia,53,0.556,47,1.0,0.048,1,50-64,Urgência
2024,4,Hospital Universitário,Neurologia,68,0.692,112,5.1,0.084,2,50-64,Urgência
2024,4,Hospital Municipal Centro,Pediatria,74,0.705,125,6.1,0.072,1,65+,Urgência
2024,4,Hospital Municipal Centro,Cirurgia Geral,66,0.57,85,3.3,0.075,3,65+,Urgência
2024,4,Hospital Municipal Centro,Clínica Médica,74,0.707,127,2.5,0.06,2,50-64,Urgência
2024,4,Hospital Municipal Leste,Oncologia,79,0.83,137,10.3,0.06,4,15-29,Urgência
2024,4,Hospital Municipal Leste,Clínica Médica,79,0.648,136,4.2,0.094,3,50-64,Urgência
2024,4,Hospital Municipal Leste,Pediatria,59,0.604,61,5.0,0.017,0,65+,Urgência
2024,4,Hospital Maternidade Vida,Pediatria,32,0.52,44,5.7,0.021,1,0-14,Urgência
2024,4,Hospital Maternidade Vida,Oncologia,61,0.786,88,8.7,0.11,2,0-14,Urgência
2024,4,Hospital Maternidade Vida,Cardiologia,68,0.837,138,5.4,0.06,1,0-14,Urgência
2024,4,Hospital Maternidade Vida,Obstetrícia,30,0.692,55,8.6,0.059,2,30-49,Eletiva
2024,4,Hospital Pronto-Socorro 24h,Oncologia,72,0.76,134,3.6,0.066,3,65+,Urgência
2024,4,Hospital Pronto-Socorro 24h,Cardiologia,70,0.533,104,8.7,0.115,6,65+,Urgência
2024,4,Hospital Pronto-Socorro 24h,Ortopedia,41,0.643,66,6.6,0.102,1,30-49,Urgência
2024,4,Hospital Pronto-Socorro 24h,Cirurgia Geral,31,0.814,44,4.3,0.044,1,65+,Eletiva
2024,4,Hospital Pronto-Socorro 24h,Neurologia,75,0.682,123,3.3,0.073,2,65+,Urgência
2024,4,Hospital Pronto-Socorro 24h,Obstetrícia,55,0.692,58,3.2,0.051,0,50-64,Urgência
2024,4,Hospital Clínica Esperança,Obstetrícia,69,0.625,79,1.3,0.099,3,0-14,Urgência
2024,4,Hospital Clínica Esperança,Neurologia,79,0.852,161,1.0,0.094,6,30-49,Eletiva
2024,4,Hospital Clínica Esperança,Ortopedia,37,0.734,55,4.5,0.066,1,30-49,Urgência
2024,4,Hospital Hospital do Coração,Obstetrícia,32,0.872,57,8.0,0.136,0,50-64,Urgência
2024,4,Hospital Hospital do Coração,Neurologia,35,0.759,52,2.9,0.135,1,15-29,Urgência
2024,4,Hospital Hospital do Coração,Pediatria,38,0.923,54,4.1,0.053,2,65+,Urgência
2024,4,Hospital Oncológico,Clínica Médica,37,0.664,55,6.9,0.016,1,50-64,Eletiva
2024,4,Hospital Oncológico,Cardiologia,76,0.79,162,7.2,0.095,2,0-14,Urgência
2024,4,Hospital Oncológico,Obstetrícia,75,0.74,149,2.6,0.039,5,30-49,Eletiva
2024,4,Hospital Oncológico,Cirurgia Geral,28,0.611,34,5.6,0.077,0,65+,Urgência
2024,4,Hospital Oncológico,Ortopedia,66,0.456,81,2.1,0.054,4,65+,Urgência
2024,4,Hospital Oncológico,Oncologia,31,0.618,46,5.5,0.092,1,50-64,Urgência
2024,4,Hospital Infantil Anjo,Pediatria,76,0.788,117,5.9,0.046,1,15-29,Urgência
2024,4,Hospital Infantil Anjo,Neurologia,35,0.887,87,9.3,0.113,0,30-49,Urgência
2024,4,Hospital Infantil Anjo,Clínica Médica,33,0.829,42,5.6,0.096,2,65+,Eletiva
2024,4,Hospital Ortopédico Plus,Cardiologia,74,0.555,85,5.1,0.034,1,15-29,Urgência
2024,4,Hospital Ortopédico Plus,Pediatria,74,0.617,97,1.0,0.137,1,30-49,Urgência
2024,4,Hospital Ortopédico Plus,Neurologia,29,0.719,57,4.2,0.142,1,30-49,Urgência
2024,4,Hospital Saúde Mental,Cirurgia Geral,65,0.507,85,4.3,0.085,2,15-29,Eletiva
2024,4,Hospital Saúde Mental,Cardiologia,76,0.728,108,5.2,0.113,4,0-14,Urgência
2024,4,Hospital Saúde Mental,Oncologia,53,0.723,66,7.4,0.071,0,0-14,Eletiva
2024,4,Hospital Saúde Mental,Obstetrícia,69,0.577,64,6.0,0.012,2,30-49,Urgência
2024,5,Hospital São José,Obstetrícia,28,0.547,44,8.9,0.055,2,65+,Urgência
2024,5,Hospital São José,Pediatria,44,0.843,96,3.6,0.041,4,15-29,Urgência
2024,5,Hospital São José,Oncologia,27,0.674,39,4.3,0.089,1,15-29,Eletiva
2024,5,Hospital São José,Neurologia,73,0.815,104,4.5,0.034,2,65+,Eletiva
2024,5,Hospital São José,Cardiologia,67,0.657,72,6.3,0.048,2,65+,Urgência
2024,5,Hospital São José,Cirurgia Geral,60,0.67,68,8.5,0.108,1,30-49,Eletiva
2024,5,Hospital Santa Casa,Obstetrícia,46,0.859,86,8.3,0.078,1,15-29,Urgência
2024,5,Hospital Santa Casa,Cardiologia,38,0.72,54,6.0,0.115,0,50-64,Urgência
2024,5,Hospital Santa Casa,Pediatria,31,0.848,72,3.4,0.077,2,65+,Eletiva
2024,5,Hospital Santa Casa,Oncologia,48,0.757,67,5.9,,1,65+,Urgência
2024,5,Hospital Regional Norte,Ortopedia,77,0.747,168,4.3,0.126,4,15-29,Eletiva
2024,5,Hospital Regional Norte,Oncologia,21,0.797,27,1.6,0.091,0,0-14,Eletiva
2024,5,Hospital Regional Norte,Obstetrícia,31,0.755,61,5.7,0.007,1,50-64,Urgência
2024,5,Hospital Regional Sul,Ortopedia,31,0.732,65,8.6,0.107,0,0-14,Eletiva
2024,5,Hospital Regional Sul,Obstetrícia,21,0.702,42,7.6,0.035,0,65+,Urgência
2024,5,Hospital Regional Sul,Neurologia,27,0.613,46,6.1,0.158,0,65+,Urgência
2024,5,Hospital Regional Sul,Pediatria,21,0.751,27,2.0,0.166,0,30-49,Urgência
2024,5,Hospital Regional Sul,Cardiologia,25,0.675,41,8.2,0.078,0,65+,Eletiva
2024,5,Hospital Universitário,Neurologia,33,0.665,52,2.8,0.11,2,15-29,Eletiva
2024,5,Hospital Universitário,Ortopedia,27,0.736,50,6.7,0.066,0,50-64,Eletiva
2024,5,Hospital Universitário,Clínica Médica,23,0.874,50,8.3,0.109,1,0-14,Eletiva
2024,5,Hospital Municipal Centro,Clínica Médica,48,0.792,99,7.2,0.038,2,15-29,Eletiva
2024,5,Hospital Municipal Centro,Oncologia,79,0.581,71,2.7,0.042,1,30-49,Eletiva
2024,5,Hospital Municipal Centro,Cardiologia,54,0.795,106,5.6,0.063,2,65+,Urgência
2024,5,Hospital Municipal Centro,Neurologia,29,0.729,34,3.5,,1,50-64,Eletiva
2024,5,Hospital Municipal Leste,Clínica Médica,29,0.624,27,4.1,0.092,0,30-49,Urgência
2024,5,Hospital Municipal Leste,Cardiologia,66,0.565,101,8.5,0.08,2,15-29,Urgência
2024,5,Hospital Municipal Leste,Obstetrícia,28,0.749,57,2.2,0.085,1,50-64,Urgência
2024,5,Hospital Municipal Leste,Pediatria,29,0.7,41,8.1,0.062,1,30-49,Eletiva
2024,5,Hospital Municipal Leste,Cirurgia Geral,33,0.773,41,3.9,0.079,0,15-29,Urgência
2024,5,Hospital Maternidade Vida,Neurologia,59,0.766,101,7.0,0.13,3,0-14,Urgência
2024,5,Hospital Maternidade Vida,Clínica Médica,66,0.711,100,4.5,0.045,2,15-29,Eletiva
2024,5,Hospital Maternidade Vida,Pediatria,75,0.686,146,9.1,0.063,5,15-29,Urgência
2024,5,Hospital Pronto-Socorro 24h,Cardiologia,27,0.833,64,5.8,0.13,1,50-64,Urgência
2024,5,Hospital Pronto-Socorro 24h,Clínica Médica,47,0.801,60,4.2,0.024,2,30-49,Urgência
2024,5,Hospital Pronto-Socorro 24h,Cirurgia Geral,38,0.654,46,6.2,0.061,1,30-49,Urgência
2024,5,Hospital Pronto-Socorro 24h,Neurologia,47,0.756,56,5.5,0.131,2,0-14,Urgência
2024,5,Hospital Clínica Esperança,Clínica Médica,55,0.737,77,8.2,0.123,1,50-64,Urgência
2024,5,Hospital Clínica Esperança,Neurologia,54,0.774,108,5.6,0.067,3,65+,Urgência
2024,5,Hospital Clínica Esperança,Obstetrícia,75,0.659,126,1.0,0.054,4,0-14,Urgência
2024,5,Hospital Clínica Esperança,Ortopedia,48,0.752,92,6.0,0.028,5,30-49,Urgência
2024,5,Hospital Hospital do Coração,Oncologia,27,0.712,45,5.0,0.1,2,65+,Urgência
2024,5,Hospital Hospital do Coração,Pediatria,48,0.606,54,6.7,0.1,1,0-14,Urgência
2024,5,Hospital Hospital do Coração,Cirurgia Geral,32,0.937,79,5.5,0.062,1,50-64,Urgência
2024,5,Hospital Hospital do Coração,Ortopedia,73,0.609,121,6.5,,4,65+,Eletiva
2024,5,Hospital Hospital do Coração,Obstetrícia,73,0.872,97,9.2,0.109,3,50-64,Urgência
2024,5,Hospital Oncológico,Cardiologia,57,0.764,72,5.6,0.036,2,50-64,Urgência
2024,5,Hospital Oncológico,Pediatria,78,0.72,139,6.0,0.037,2,65+,Urgência
2024,5,Hospital Oncológico,Obstetrícia,72,0.676,135,1.4,0.058,2,0-14,Urgência
2024,5,Hospital Infantil Anjo,Cirurgia Geral,36,0.611,59,3.6,0.058,3,50-64,Urgência
2024,5,Hospital Infantil Anjo,Pediatria,70,0.435,74,1.0,0.064,1,65+,Urgência
2024,5,Hospital Infantil Anjo,Oncologia,63,0.81,122,7.3,0.08,2,50-64,Urgência
2024,5,Hospital Infantil Anjo,Clínica Médica,29,0.741,33,7.5,0.049,1,15-29,Eletiva
2024,5,Hospital Ortopédico Plus,Neurologia,57,0.666,91,5.0,0.085,2,30-49,Eletiva
2024,5,Hospital Ortopédico Plus,Cirurgia Geral,76,0.396,74,8.6,0.124,2,65+,Urgência
2024,5,Hospital Ortopédico Plus,Oncologia,72,0.911,108,2.8,0.015,4,0-14,Urgência
2024,5,Hospital Ortopédico Plus,Cardiologia,26,0.872,52,1.1,0.096,1,30-49,Urgência
2024,5,Hospital Ortopédico Plus,Pediatria,77,0.755,172,6.5,0.143,4,65+,Urgência
2024,5,Hospital Saúde Mental,Cirurgia Geral,77,0.711,95,8.6,0.151,5,30-49,Eletiva
2024,5,Hospital Saúde Mental,Cardiologia,56,0.98,113,4.8,0.125,2,0-14,Urgência
2024,5,Hospital Saúde Mental,Ortopedia,36,0.599,42,4.9,0.042,0,15-29,Eletiva
2024,6,Hospital São José,Cirurgia Geral,62,0.861,151,6.2,0.056,1,15-29,Urgência
2024,6,Hospital São José,Pediatria,55,0.856,121,4.7,0.005,6,50-64,Urgência
2024,6,Hospital São José,Cardiologia,37,0.908,86,6.1,0.076,4,65+,Urgência
2024,6,Hospital São José,Ortopedia,27,0.778,59,6.1,0.064,1,30-49,Eletiva
2024,6,Hospital São José,Clínica Médica,41,0.781,85,3.2,0.011,3,50-64,Eletiva
2024,6,Hospital São José,Neurologia,38,0.641,70,1.5,0.07,1,65+,Urgência
2024,6,Hospital Santa Casa,Ortopedia,37,0.701,41,6.1,0.131,1,0-14,Urgência
2024,6,Hospital Santa Casa,Obstetrícia,29,0.95,65,10.4,0.082,3,30-49,Eletiva
2024,6,Hospital Santa Casa,Pediatria,20,0.643,34,5.4,0.089,1,65+,Eletiva
2024,6,Hospital Santa Casa,Cardiologia,59,0.924,162,6.2,0.062,5,65+,Urgência
2024,6,Hospital Santa Casa,Oncologia,58,0.688,97,4.3,0.111,3,15-29,Urgência
2024,6,Hospital Santa Casa,Clínica Médica,57,0.98,104,1.0,0.017,0,15-29,Eletiva
2024,6,Hospital Regional Norte,Cirurgia Geral,41,0.835,98,7.2,0.059,4,50-64,Urgência
2024,6,Hospital Regional Norte,Oncologia,69,0.812,97,5.0,0.107,2,30-49,Urgência
2024,6,Hospital Regional Norte,Neurologia,29,0.787,48,9.0,0.032,0,30-49,Urgência
2024,6,Hospital Regional Norte,Ortopedia,21,0.829,48,3.0,0.015,1,0-14,Eletiva
2024,6,Hospital Regional Norte,Cardiologia,64,0.792,133,8.6,0.046,2,0-14,Urgência
2024,6,Hospital Regional Norte,Clínica Médica,49,0.834,77,4.3,0.041,2,0-14,Eletiva
2024,6,Hospital Regional Sul,Pediatria,54,0.644,84,7.2,0.133,1,65+,Urgência
2024,6,Hospital Regional Sul,Ortopedia,64,0.705,130,3.7,0.055,5,0-14,Urgência
2024,6,Hospital Regional Sul,Obstetrícia,41,0.517,57,1.8,0.1,1,15-29,Eletiva
2024,6,Hospital Regional Sul,Neurologia,23,0.917,63,1.9,0.082,4,0-14,Urgência
2024,6,Hospital Regional Sul,Oncologia,27,0.844,57,5.9,0.15,2,65+,Urgência
2024,6,Hospital Universitário,Neurologia,65,0.767,118,4.6,0.055,5,50-64,Urgência
2024,6,Hospital Universitário,Pediatria,20,0.954,47,6.5,0.073,1,65+,Urgência
2024,6,Hospital Universitário,Cirurgia Geral,31,0.98,91,7.1,0.067,1,65+,Urgência
2024,6,Hospital Universitário,Ortopedia,47,0.762,96,5.5,0.079,3,30-49,Urgência
2024,6,Hospital Municipal Centro,Obstetrícia,48,0.821,77,3.4,0.093,4,65+,Urgência
2024,6,Hospital Municipal Centro,Ortopedia,47,0.961,92,9.1,0.105,0,15-29,Eletiva
2024,6,Hospital Municipal Centro,Neurologia,69,0.637,69,7.4,0.051,2,65+,Urgência
2024,6,Hospital Municipal Centro,Pediatria,34,0.815,80,44.1,0.01,3,0-14,Eletiva
2024,6,Hospital Municipal Centro,Clínica Médica,29,0.716,55,11.7,,2,50-64,Urgência
2024,6,Hospital Municipal Centro,Cardiologia,45,0.869,62,7.1,,1,30-49,Urgência
2024,6,Hospital Municipal Leste,Obstetrícia,72,0.943,154,4.7,0.069,5,65+,Urgência
2024,6,Hospital Municipal Leste,Neurologia,26,0.657,35,6.0,0.05,0,15-29,Eletiva
2024,6,Hospital Municipal Leste,Cardiologia,75,0.939,198,7.1,0.022,11,0-14,Urgência
2024,6,Hospital Maternidade Vida,Pediatria,71,0.74,87,6.1,0.094,3,30-49,Eletiva
2024,6,Hospital Maternidade Vida,Obstetrícia,67,0.808,99,2.7,0.05,4,50-64,Urgência
2024,6,Hospital Maternidade Vida,Ortopedia,49,0.495,59,3.3,0.059,2,65+,Eletiva
2024,6,Hospital Maternidade Vida,Oncologia,39,0.924,91,8.2,0.084,3,30-49,Urgência
2024,6,Hospital Maternidade Vida,Cirurgia Geral,71,0.804,89,1.0,0.061,1,30-49,Urgência
2024,6,Hospital Maternidade Vida,Cardiologia,38,0.737,48,3.6,0.107,2,0-14,Eletiva
2024,6,Hospital Pronto-Socorro 24h,Pediatria,69,0.601,107,4.5,0.0,3,0-14,Urgência
2024,6,Hospital Pronto-Socorro 24h,Obstetrícia,48,0.898,78,4.0,0.051,0,15-29,Urgência
2024,6,Hospital Pronto-Socorro 24h,Ortopedia,30,0.98,68,6.5,0.062,2,0-14,Urgência
2024,6,Hospital Pronto-Socorro 24h,Oncologia,42,0.761,50,1.9,0.111,0,50-64,Eletiva
2024,6,Hospital Clínica Esperança,Cardiologia,60,0.841,150,7.8,0.115,4,65+,Eletiva
2024,6,Hospital Clínica Esperança,Pediatria,37,0.738,75,4.2,0.085,2,0-14,Urgência
2024,6,Hospital Clínica Esperança,Obstetrícia,65,0.89,130,3.6,0.065,3,50-64,Urgência
2024,6,Hospital Hospital do Coração,Cardiologia,36,0.797,65,6.3,0.115,0,0-14,Urgência
2024,6,Hospital Hospital do Coração,Pediatria,58,0.704,109,3.6,0.125,4,30-49,Eletiva
2024,6,Hospital Hospital do Coração,Neurologia,61,0.744,99,4.7,0.021,2,65+,Urgência
2024,6,Hospital Hospital do Coração,Obstetrícia,71,0.686,145,3.2,0.012,3,65+,Urgência
2024,6,Hospital Oncológico,Obstetrícia,26,0.78,34,8.2,0.072,1,0-14,Urgência
2024,6,Hospital Oncológico,Ortopedia,65,0.798,148,7.5,0.108,1,65+,Urgência
2024,6,Hospital Oncológico,Cardiologia,30,0.712,57,5.3,0.091,2,65+,Urgência
2024,6,Hospital Oncológico,Cirurgia Geral,21,0.628,38,8.4,0.0,0,65+,Urgência
2024,6,Hospital Oncológico,Neurologia,65,0.56,63,2.8,0.133,3,0-14,Eletiva
2024,6,Hospital Infantil Anjo,Pediatria,64,0.668,88,5.1,0.089,2,65+,Urgência
2024,6,Hospital Infantil Anjo,Clínica Médica,65,0.786,83,,0.069,3,0-14,Urgência
2024,6,Hospital Infantil Anjo,Neurologia,23,0.876,46,4.6,0.132,0,0-14,Urgência
2024,6,Hospital Infantil Anjo,Obstetrícia,70,0.675,124,5.8,0.115,1,15-29,Urgência
2024,6,Hospital Ortopédico Plus,Neurologia,22,0.98,64,5.6,0.016,2,15-29,Urgência
2024,6,Hospital Ortopédico Plus,Oncologia,43,0.84,72,3.7,0.078,1,0-14,Urgência
2024,6,Hospital Ortopédico Plus,Cardiologia,21,0.83,37,5.1,0.112,0,30-49,Urgência
2024,6,Hospital Ortopédico Plus,Pediatria,24,0.973,67,5.8,0.075,2,0-14,Eletiva
2024,6,Hospital Ortopédico Plus,Clínica Médica,38,0.931,70,5.5,0.021,3,65+,Urgência
2024,6,Hospital Saúde Mental,Clínica Médica,68,0.843,103,8.0,0.043,2,65+,Urgência
2024,6,Hospital Saúde Mental,Cardiologia,30,0.698,31,7.3,0.084,1,65+,Urgência
2024,6,Hospital Saúde Mental,Neurologia,50,0.621,76,4.8,0.083,1,0-14,Urgência
2024,6,Hospital Saúde Mental,Oncologia,71,0.736,113,4.6,0.119,4,50-64,Urgência
2024,6,Hospital Saúde Mental,Pediatria,64,0.748,139,4.8,0.135,7,30-49,Urgência
2024,6,Hospital Saúde Mental,Ortopedia,74,0.942,163,4.8,0.107,3,30-49,Urgência
2024,7,Hospital São José,Obstetrícia,70,0.695,95,6.0,0.123,2,50-64,Urgência
2024,7,Hospital São José,Cirurgia Geral,65,0.968,140,7.7,0.061,5,0-14,Urgência
2024,7,Hospital São José,Clínica Médica,54,0.694,87,1.3,0.07,4,65+,Urgência
2024,7,Hospital Santa Casa,Neurologia,29,0.691,45,3.8,0.092,1,30-49,Urgência
2024,7,Hospital Santa Casa,Pediatria,37,0.849,73,4.9,0.064,1,0-14,Urgência
2024,7,Hospital Santa Casa,Cirurgia Geral,47,0.811,105,4.2,0.129,5,30-49,Urgência
2024,7,Hospital Santa Casa,Obstetrícia,73,0.957,203,5.5,0.134,7,15-29,Urgência
2024,7,Hospital Regional Norte,Cardiologia,37,0.878,57,3.2,,2,30-49,Urgência
2024,7,Hospital Regional Norte,Clínica Médica,20,0.929,46,6.5,0.121,0,15-29,Urgência
2024,7,Hospital Regional Norte,Ortopedia,65,0.75,145,5.8,0.166,6,65+,Urgência
2024,7,Hospital Regional Norte,Cirurgia Geral,20,0.758,30,5.6,0.023,0,0-14,Urgência
2024,7,Hospital Regional Norte,Oncologia,27,0.509,33,2.4,0.126,0,0-14,Urgência
2024,7,Hospital Regional Norte,Neurologia,40,0.819,92,6.4,0.079,1,50-64,Urgência
2024,7,Hospital Regional Sul,Ortopedia,24,0.859,51,2.4,0.126,1,0-14,Urgência
2024,7,Hospital Regional Sul,Clínica Médica,55,0.755,76,1.7,0.036,0,65+,Urgência
2024,7,Hospital Regional Sul,Neurologia,46,0.669,86,3.7,0.062,2,30-49,Urgência
2024,7,Hospital Regional Sul,Oncologia,50,0.812,105,2.9,0.149,2,65+,Eletiva
2024,7,Hospital Universitário,Ortopedia,77,0.827,98,1.2,0.069,3,65+,Urgência
2024,7,Hospital Universitário,Neurologia,34,0.782,75,4.6,0.099,4,30-49,Urgência
2024,7,Hospital Universitário,Pediatria,36,0.555,37,4.7,0.096,0,65+,Urgência
2024,7,Hospital Universitário,Cardiologia,45,0.98,94,1.0,0.079,1,65+,Eletiva
2024,7,Hospital Universitário,Clínica Médica,65,0.98,184,5.4,0.03,5,15-29,Urgência
2024,7,Hospital Universitário,Oncologia,71,0.838,160,11.1,0.027,1,50-64,Eletiva
2024,7,Hospital Municipal Centro,Obstetrícia,48,0.911,111,1.0,0.046,4,30-49,Urgência
2024,7,Hospital Municipal Centro,Pediatria,25,0.721,32,7.4,0.111,1,65+,Urgência
2024,7,Hospital Municipal Centro,Clínica Médica,54,0.98,105,3.4,0.134,3,30-49,Urgência
2024,7,Hospital Municipal Leste,Ortopedia,26,0.661,35,6.2,0.031,0,15-29,Urgência
2024,7,Hospital Municipal Leste,Clínica Médica,71,0.72,128,11.2,0.139,4,15-29,Urgência
2024,7,Hospital Municipal Leste,Neurologia,45,0.776,64,3.1,0.118,0,0-14,Eletiva
2024,7,Hospital Maternidade Vida,Cirurgia Geral,31,0.704,58,6.3,0.006,1,0-14,Urgência
2024,7,Hospital Maternidade Vida,Obstetrícia,30,0.929,71,2.2,0.113,2,30-49,Eletiva
2024,7,Hospital Maternidade Vida,Oncologia,75,0.785,165,3.9,0.137,4,65+,Urgência
2024,7,Hospital Pronto-Socorro 24h,Obstetrícia,26,0.818,58,1.6,0.031,1,30-49,Urgência
2024,7,Hospital Pronto-Socorro 24h,Clínica Médica,61,0.886,141,5.8,0.085,4,50-64,Urgência
2024,7,Hospital Pronto-Socorro 24h,Ortopedia,63,0.571,95,1.0,0.141,3,65+,Urgência
2024,7,Hospital Pronto-Socorro 24h,Pediatria,20,0.789,24,6.8,0.083,0,65+,Urgência
2024,7,Hospital Pronto-Socorro 24h,Neurologia,24,0.891,51,6.4,0.104,1,30-49,Eletiva
2024,7,Hospital Pronto-Socorro 24h,Cirurgia Geral,54,0.672,67,8.8,0.044,2,15-29,Urgência
2024,7,Hospital Clínica Esperança,Neurologia,51,0.657,82,4.1,0.046,3,65+,Urgência
2024,7,Hospital Clínica Esperança,Clínica Médica,24,0.617,32,4.4,0.139,1,15-29,Urgência
2024,7,Hospital Clínica Esperança,Oncologia,52,0.781,104,9.3,0.137,2,65+,Urgência
2024,7,Hospital Clínica Esperança,Obstetrícia,39,0.531,42,2.4,0.08,1,50-64,Urgência
2024,7,Hospital Clínica Esperança,Ortopedia,44,0.813,71,1.0,0.104,2,30-49,Urgência
2024,7,Hospital Hospital do Coração,Oncologia,40,0.792,56,10.8,0.119,2,15-29,Urgência
2024,7,Hospital Hospital do Coração,Cirurgia Geral,60,0.913,139,11.1,0.122,7,30-49,Urgência
2024,7,Hospital Hospital do Coração,Ortopedia,74,0.817,162,5.7,0.028,3,50-64,Urgência
2024,7,Hospital Oncológico,Ortopedia,52,0.8,117,5.9,0.109,4,50-64,Eletiva
2024,7,Hospital Oncológico,Clínica Médica,70,0.98,131,9.8,0.036,0,50-64,Urgência
2024,7,Hospital Oncológico,Obstetrícia,68,0.91,166,3.2,0.046,4,65+,Eletiva
2024,7,Hospital Oncológico,Cardiologia,25,0.893,59,9.1,0.065,2,15-29,Eletiva
2024,7,Hospital Oncológico,Oncologia,46,0.682,84,1.0,0.097,2,30-49,Urgência
2024,7,Hospital Infantil Anjo,Cirurgia Geral,76,0.96,109,6.0,0.064,3,30-49,Eletiva
2024,7,Hospital Infantil Anjo,Pediatria,34,0.766,46,2.4,0.0,2,0-14,Eletiva
2024,7,Hospital Infantil Anjo,Ortopedia,24,0.642,41,9.9,0.0,1,0-14,Urgência
2024,7,Hospital Infantil Anjo,Obstetrícia,56,0.847,79,6.2,0.034,2,30-49,Urgência
2024,7,Hospital Ortopédico Plus,Oncologia,44,0.766,53,5.2,0.116,1,15-29,Urgência
2024,7,Hospital Ortopédico Plus,Obstetrícia,54,0.818,123,1.6,0.181,5,65+,Eletiva
2024,7,Hospital Ortopédico Plus,Ortopedia,52,0.915,83,3.9,0.044,2,30-49,Urgência
2024,7,Hospital Ortopédico Plus,Cirurgia Geral,62,0.919,99,7.2,0.081,2,0-14,Eletiva
2024,7,Hospital Ortopédico Plus,Clínica Médica,55,0.823,76,7.5,0.18,0,15-29,Eletiva
2024,7,Hospital Saúde Mental,Cardiologia,37,0.703,47,5.7,0.125,2,65+,Urgência
